YEAR,TRAN,PLOT,SPEC,FIASP,DAM,SZ0,SZ1,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
2002,H02,1,1,129,0,5,0,0,0,0,0,0,0,0,0
2002,H02,1,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H02,1,25,585,0,2,5,0,0,0,0,0,0,0,0
2002,H02,1,3,012,0,3,0,0,0,0,0,0,0,0,0
2002,H02,1,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,H04,2,1,129,0,4,0,2,1,2,1,0,0,0,0
2002,H04,2,10,379,3,2,0,0,0,0,0,0,0,0,0
2002,H01,5,7,316,0,2,0,0,0,0,0,0,0,0,0
2002,H01,5,4,261,1,1,0,0,0,0,0,0,0,0,0
2002,H01,5,25,585,0,2,0,3,1,0,0,0,0,0,0
2002,H01,5,1,129,0,1,0,1,0,0,0,0,0,0,0
2002,H35,6,3,012,0,5,0,0,0,0,0,0,0,0,0
2002,H35,6,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,H35,6,1,129,0,2,0,0,0,0,0,0,0,0,0
2002,H35,4,0,000,0,0,0,0,0,0,0,0,0,0,0
2002,H35,5,10,379,1,2,0,0,0,0,0,0,0,0,0
2002,H35,5,1,129,0,0,0,1,0,0,0,0,0,0,0
2002,H35,5,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,C30,3,2,097,0,5,0,0,0,0,0,0,0,0,0
2002,C30,3,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,C30,6,2,097,0,5,0,0,0,0,0,0,0,0,0
2002,C30,4,3,012,0,0,0,0,2,0,0,0,0,0,0
2002,C30,1,3,012,0,2,0,0,0,0,0,1,0,1,0
2002,C30,1,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,C29,1,9,375,0,0,0,0,0,0,0,0,1,0,0
2002,C29,1,3,012,0,0,0,0,0,0,0,0,1,0,0
2002,C29,4,0,000,0,0,0,0,0,0,0,0,0,0,0
2002,C29,5,3,012,0,0,0,0,0,0,1,0,0,0,0
2002,C29,6,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,C29,6,7,316,0,0,0,0,0,0,0,0,0,0,1
2002,C29,6,3,012,0,2,0,0,0,0,0,0,0,0,0
2002,C28,3,25,585,0,0,0,0,1,0,0,0,0,0,0
2002,C28,4,0,000,0,0,0,0,0,0,0,0,0,0,0
2002,C28,5,7,316,0,0,0,0,0,0,0,0,0,1,1
2002,C28,5,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,C28,2,3,012,0,0,0,0,1,0,0,0,0,0,0
2002,C28,2,5,833,0,0,0,0,0,0,0,0,0,1,0
2002,C28,2,7,316,0,0,0,0,0,0,0,0,0,0,1
2002,C28,2,7.1,316,0,1,0,0,0,0,0,0,0,0,0
2002,C28,6,25,585,0,0,0,1,0,0,0,0,0,0,0
2002,C28,6,7,316,0,0,0,0,0,0,0,0,1,0,0
2002,C28,6,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,C28,6,7,316,0,0,0,0,0,0,0,1,0,0,0
2002,C28,6,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,C35,1,3,012,0,2,0,0,1,0,1,0,0,1,0
2002,C35,1,2,097,0,1,0,1,0,0,0,0,0,1,0
2002,C35,3,3,012,0,12,0,1,0,1,0,0,0,0,0
2002,C35,4,3,012,0,1,0,0,0,2,2,0,0,0,0
2002,C35,4,2,097,0,1,0,1,0,0,0,0,0,0,0
2002,C33,1,3,012,0,0,0,0,0,1,1,0,0,0,0
2002,C33,2,1,129,0,0,0,0,1,0,0,0,0,0,0
2002,C33,2,5,833,0,0,0,0,0,0,0,0,0,1,0
2002,C33,2,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,C33,3,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,C33,6,1,129,0,8,0,1,0,0,0,0,1,0,0
2002,C33,6,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,C33,6,3,012,0,0,0,0,0,1,0,0,0,0,0
2002,C34,6,7,316,0,0,0,0,0,0,0,0,0,1,0
2002,C34,5,4,261,0,2,0,0,0,0,0,0,0,0,0
2002,C34,5,25,585,0,1,0,0,0,0,0,0,0,0,0
2002,C34,5,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,C34,1,7,316,0,1,0,0,0,0,0,0,0,1,0
2002,C34,1,2,097,0,2,0,0,1,0,0,0,0,0,0
2002,C34,1,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,L05,2,1,129,0,2,0,1,1,0,0,0,0,1,0
2002,C36,4,4,261,0,2,0,0,0,0,0,0,0,0,0
2002,C36,4,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,C36,4,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,C36,2,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,C36,2,4,261,0,2,0,0,0,0,0,0,0,0,0
2002,C36,1,4,261,0,3,0,0,0,0,0,0,0,0,0
2002,C27,4,2,097,0,1,0,0,0,0,0,2,0,0,1
2002,C27,4,7,316,0,0,0,0,0,0,0,1,0,0,0
2002,C27,4,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,C27,1,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,C27,3,7,316,0,2,0,0,1,1,0,0,0,0,0
2002,C27,3,2,097,0,0,0,0,0,1,1,0,0,0,0
2002,C27,2,2,097,0,6,0,0,0,0,0,0,0,0,0
2002,C26,3,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,C26,1,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,C26,4,2,097,0,0,0,0,0,1,0,0,0,0,0
2002,C26,4,7,316,0,0,0,0,1,0,0,0,0,0,0
2002,C25,2,1,129,0,0,0,0,0,0,0,1,0,0,0
2002,C25,2,3,012,0,3,0,0,1,0,2,0,1,0,0
2002,C25,2,2,097,0,3,0,0,0,0,0,0,0,0,0
2002,C25,1,3,012,0,0,0,0,0,1,0,0,0,0,0
2002,C25,1,4,261,0,0,1,0,0,0,0,0,1,0,0
2002,C25,1,7,316,0,0,0,0,0,0,1,0,0,0,0
2002,H33,4,25,585,0,5,0,2,1,0,0,0,0,0,0
2002,H33,4,1,129,0,9,0,0,1,0,0,0,0,0,0
2002,H33,4,5.1,833,0,0,0,0,2,1,0,0,0,0,0
2002,H33,4,7.1,316,0,1,0,0,0,0,0,0,0,0,0
2002,H33,1,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,H33,1,4,261,0,2,0,0,0,0,0,0,0,0,0
2002,H33,1,5.1,833,0,0,0,1,4,0,0,1,0,0,0
2002,H33,1,1,129,0,3,0,0,0,0,0,0,0,0,0
2002,H17,2,7,316,0,0,1,1,0,0,0,0,0,0,0
2002,H17,2,25,585,0,0,0,1,1,0,2,0,0,0,0
2002,H17,3,1,129,0,11,1,0,1,0,0,0,0,0,0
2002,H17,3,25,585,0,1,0,1,1,0,0,0,0,0,0
2002,H17,5,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,H17,1,1,129,0,3,0,0,0,0,0,0,0,0,0
2002,H17,1,7,316,0,3,1,0,0,0,0,0,0,0,0
2002,H18,1,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,H18,1,5,833,0,0,0,0,1,0,0,0,0,0,0
2002,H18,1,1,129,0,4,0,0,0,0,0,0,0,0,0
2002,H18,1,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H18,1,7,316,0,0,0,0,1,0,0,0,0,0,0
2002,H18,3,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H18,3,1,129,0,1,0,3,0,0,0,0,0,0,0
2002,H18,3,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,H18,3,7,316,0,1,1,0,2,0,0,0,0,0,0
2002,H18,4,1,129,0,5,0,0,0,0,0,0,0,0,0
2002,H18,4,4,261,0,13,0,6,0,2,1,0,1,0,0
2002,H18,4,7.1,316,0,1,0,0,0,0,0,0,0,0,0
2002,H18,4,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,H19,2,7.1,316,0,0,0,0,1,0,0,0,0,0,0
2002,H19,2,1,129,0,2,0,2,0,0,0,0,0,0,0
2002,H19,2,7,316,0,1,1,0,0,0,0,0,0,0,0
2002,H19,2,4,261,0,4,0,0,0,3,0,0,0,0,0
2002,H19,1,1,129,0,5,0,0,0,0,0,0,0,0,0
2002,H19,1,7,316,0,0,0,0,0,0,1,0,0,0,0
2002,H19,1,4,261,0,2,0,1,2,1,1,0,0,0,0
2002,H19,5,0,000,0,0,0,0,0,0,0,0,0,0,0
2002,L10,1,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,L10,1,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,L01,1,3,012,0,1,0,1,0,0,0,0,0,0,0
2002,L01,1,1,129,0,3,0,0,0,0,0,0,2,0,1
2002,L01,1,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,L01,2,1,129,0,2,0,0,0,0,0,0,0,0,0
2002,L01,3,5,833,3,1,0,0,0,0,0,0,0,0,0
2002,L01,3,1,129,0,1,0,1,0,0,0,0,1,0,0
2002,L01,5,5,833,0,0,0,0,1,1,0,0,0,0,0
2002,L02,5,5,833,1,1,0,0,0,0,0,0,0,0,0
2002,L02,5,9,375,0,0,0,0,0,0,0,1,0,0,0
2002,L02,2,5,833,0,1,0,0,0,0,0,0,0,0,1
2002,L02,1,0,000,0,0,0,0,0,0,0,0,0,0,0
2002,H20,5,1,129,0,3,0,4,1,3,2,1,1,0,0
2002,H20,5,6,802,1,1,0,0,0,0,0,0,0,0,0
2002,H20,3,1,129,1,0,1,3,5,5,8,6,3,0,0
2002,H20,3,3,012,0,0,0,0,0,1,0,0,0,0,0
2002,H20,2,1,129,1,5,5,7,4,1,4,0,1,1,0
2002,H20,2,6,802,0,0,1,0,0,0,0,0,0,0,0
2002,H20,2,3,012,0,0,0,0,1,0,0,0,0,0,1
2002,H20,1,10,379,0,0,0,1,1,0,0,0,0,0,0
2002,H20,1,1,129,1,0,0,2,0,1,2,0,0,0,0
2002,H21,1,1,129,0,1,0,1,0,0,0,0,0,0,0
2002,H21,1,2,097,0,0,0,0,0,0,0,0,0,0,1
2002,H21,1,3,012,0,0,0,1,0,0,0,0,0,0,0
2002,H21,1,5,833,3,1,0,0,0,0,0,0,0,0,0
2002,H16,2,1,129,1,12,1,5,5,3,1,1,0,0,0
2002,H16,2,5.1,833,1,0,0,2,1,1,1,2,0,0,1
2002,H16,2,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H16,2,3,012,0,0,0,1,0,0,0,0,1,0,0
2002,H16,3,1,129,1,7,0,1,3,0,0,0,0,0,0
2002,H16,3,8,371,0,0,0,0,0,0,0,1,0,0,0
2002,H15,1,1,129,1,4,0,1,1,1,3,3,0,0,1
2002,H15,1,5.1,833,3,1,0,0,0,0,0,0,0,0,0
2002,H15,1,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H15,3,1,129,1,5,0,2,0,2,0,3,0,1,0
2002,H30,4,5,833,3,5,0,1,0,0,0,0,0,0,0
2002,H30,4,1,129,0,0,0,0,0,0,1,0,0,0,0
2002,H30,4,5,833,2,0,0,0,0,0,1,0,0,0,0
2002,H37,1,6,802,0,4,0,0,0,0,0,0,0,0,0
2002,H37,1,1,129,0,3,0,0,2,0,0,0,0,0,0
2002,H37,1,6,802,3,2,0,0,0,0,0,0,0,0,0
2002,H37,1,4,261,0,2,0,0,0,0,0,0,0,0,0
2002,H37,2,6,802,1,4,0,0,0,0,0,0,0,0,0
2002,H37,2,1,129,0,3,0,0,0,0,0,0,0,0,0
2002,H37,2,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,H37,4,1,129,0,4,0,0,0,2,0,0,0,0,0
2002,H37,4,6,802,0,3,0,0,0,0,0,0,0,0,0
2002,H37,5,1,129,0,5,0,0,0,0,0,0,0,0,0
2002,H37,5,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H37,5,3,012,0,4,0,1,1,0,0,0,0,0,0
2002,H37,5,6,802,2,2,0,0,0,0,0,0,0,0,0
2002,H37,5,5,833,2,1,0,0,0,0,0,0,0,0,0
2002,H38,1,6,802,0,4,0,0,0,0,0,0,0,0,0
2002,H38,1,1,129,0,3,0,0,2,0,0,0,0,0,0
2002,H38,1,6,802,3,2,0,0,0,0,0,0,0,0,0
2002,H38,1,4,261,0,2,0,0,0,0,0,0,0,0,0
2002,H38,3,6,802,1,4,0,0,0,1,0,0,0,0,0
2002,H38,3,1,129,1,4,0,4,2,3,0,0,0,0,0
2002,H38,5,1,129,1,3,0,1,1,1,0,0,0,0,0
2002,H38,5,7,316,1,2,0,0,0,0,0,0,0,0,0
2002,H07,3,26.1,350,0,10,1,11,5,2,0,0,0,0,0
2002,H07,3,6,802,0,1,1,0,0,0,0,0,0,0,0
2002,H07,3,1,129,0,2,0,1,1,0,0,0,0,0,0
2002,H07,3,8,371,0,0,0,0,0,0,0,1,0,0,0
2002,H07,5,8,371,0,0,1,0,0,0,0,0,0,0,0
2002,H07,5,1,129,0,5,0,0,2,1,1,0,0,0,0
2002,H07,5,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H07,5,7,316,0,1,0,0,1,1,0,0,0,0,0
2002,H07,5,3,012,0,5,0,0,0,0,0,1,0,0,0
2002,H07,5,5,833,2,1,0,0,0,0,0,0,0,0,0
2002,H07,7,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,H07,7,8,371,2,3,0,0,0,0,0,0,0,0,0
2002,H07,7,1,129,1,3,0,0,0,0,0,0,0,0,0
2002,H07,7,7,316,1,1,0,0,0,0,0,0,0,0,0
2002,H07,1,6,802,1,1,0,0,0,0,0,0,0,0,0
2002,H07,1,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,H07,1,3,012,0,2,0,0,0,0,0,0,0,0,0
2002,H06,1,9,375,1,1,0,2,0,0,0,0,0,0,0
2002,H06,1,1,129,1,6,0,3,1,2,1,0,0,0,0
2002,H06,1,6,802,2,1,1,2,1,0,0,0,0,0,0
2002,H06,1,8,371,0,0,0,1,0,2,0,0,0,0,0
2002,H06,1,7,316,2,3,0,1,0,0,0,0,0,0,0
2002,H06,1,5,833,2,1,0,0,0,0,0,0,0,0,0
2002,H06,3,6,802,1,1,0,0,0,0,0,0,0,0,0
2002,H06,3,3,012,0,1,0,0,0,0,1,0,1,0,0
2002,H06,3,5,833,2,1,0,0,0,0,0,0,0,0,0
2002,H06,4,6,802,0,1,0,0,0,0,0,0,0,0,0
2002,H06,4,1,129,0,2,0,1,0,0,0,0,0,0,0
2002,H06,4,3,012,0,2,0,0,0,0,1,0,0,0,0
2002,H06,7,3,012,0,2,0,0,1,0,0,0,0,0,0
2002,H06,7,5,833,1,4,0,0,0,0,0,0,0,0,0
2002,H06,7,6,802,1,4,0,0,0,0,0,0,0,0,0
2002,H06,7,1,129,0,0,0,2,0,0,0,0,0,0,0
2002,T10,1,12,541,2,1,0,0,0,0,0,0,0,0,0
2002,T10,1,12,541,3,1,0,0,0,0,0,0,0,0,0
2002,T10,1,3,012,0,1,0,1,0,0,0,0,1,0,0
2002,T10,1,6,802,1,1,0,0,0,0,0,0,0,0,0
2002,T10,1,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,T10,1,5,833,2,1,0,0,0,0,0,0,0,0,0
2002,T10,1,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,T09,2,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,T09,2,1,129,0,2,0,0,0,0,0,0,0,0,0
2002,T09,2,6,802,2,2,0,0,0,0,0,0,0,0,0
2002,T09,2,5,833,3,1,0,0,0,0,0,0,0,0,0
2002,T09,2,12,541,1,1,0,0,0,0,0,0,0,0,0
2002,T11,2,3,012,0,0,0,0,0,0,0,0,0,0,1
2002,T11,2,1,129,0,6,1,2,0,0,0,0,0,0,0
2002,L06,1,1,129,0,1,0,0,3,0,0,0,0,0,0
2002,L06,1,4,261,0,0,1,0,0,0,0,0,0,1,0
2002,T12,1,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,T12,1,1,129,0,13,0,0,0,0,0,0,0,0,0
2002,T12,1,4,261,0,0,0,0,0,1,0,0,0,0,0
2002,T12,1,2,097,0,0,0,1,1,0,0,0,1,0,0
2002,L09,2,1,129,0,13,0,0,0,0,0,0,0,0,0
2002,L09,2,3,012,0,0,0,1,0,0,0,0,0,0,0
2002,L09,2,8,371,3,1,0,0,0,0,0,0,0,0,0
2002,L09,2,5,833,3,1,0,0,0,0,0,0,0,0,0
2002,H08,1,1,129,0,4,2,0,1,0,0,0,0,0,0
2002,H08,1,7,316,1,15,0,0,0,0,0,0,0,0,0
2002,H08,1,13,315,0,2,0,1,0,0,0,0,0,0,0
2002,H08,1,8,371,2,72,0,0,0,0,0,0,0,0,0
2002,H08,1,8,371,3,4,0,0,0,0,0,0,0,0,0
2002,H08,1,5,833,2,2,0,0,0,0,0,0,0,0,0
2002,H08,1,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,H08,2,1,129,0,6,0,0,0,0,0,0,0,0,0
2002,H08,2,8,371,3,0,10,0,0,0,0,0,0,0,0
2002,H08,2,8,371,2,18,0,0,0,0,0,0,0,0,0
2002,H08,2,8,371,0,4,1,0,0,0,0,0,0,0,0
2002,H08,2,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H08,2,7,316,2,2,0,0,0,0,0,0,0,0,0
2002,H08,4,8,371,2,20,0,0,0,0,0,0,0,0,0
2002,H08,4,8,371,3,5,0,0,0,0,0,0,0,0,0
2002,H08,4,7,316,2,3,0,1,0,0,0,0,0,0,0
2002,H08,4,9,375,0,0,0,0,1,0,0,0,0,0,0
2002,H08,4,1,129,0,0,0,1,0,0,0,0,0,0,0
2002,H08,5,7,316,2,1,0,0,0,0,0,0,0,0,0
2002,H08,5,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,H08,8,5,833,0,0,0,0,0,0,0,1,0,0,0
2002,H08,8,3,012,0,0,0,0,0,0,4,1,0,0,0
2002,H08,6,8,371,2,1,0,0,0,0,0,0,0,0,0
2002,H08,6,7,316,1,1,0,0,0,0,0,0,0,0,0
2002,H08,6,7,316,2,2,0,0,0,0,0,0,0,0,0
2002,H08,6,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,H08,6,5,833,0,0,0,2,0,0,0,0,0,0,1
2002,H08,7,7,316,2,1,0,0,0,0,0,0,0,0,0
2002,H08,7,1,129,2,0,0,0,0,0,1,0,0,0,0
2002,H10,1,13,315,0,0,0,6,3,4,3,1,2,0,0
2002,H10,1,8,371,0,0,1,0,0,0,0,0,0,0,0
2002,H10,1,7,316,0,2,1,1,0,0,0,0,0,0,0
2002,H10,1,5,833,0,0,0,0,1,0,0,0,0,0,0
2002,H10,6,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,H10,6,1,129,0,1,0,0,1,0,0,0,0,0,0
2002,H10,6,13,315,0,1,0,1,0,0,0,0,0,0,0
2002,H10,6,5,833,3,2,0,0,0,0,0,0,0,0,0
2002,H10,6,7,316,0,2,1,0,0,0,0,0,0,0,0
2002,H10,6,5,833,1,0,0,1,1,0,2,2,0,0,0
2002,H10,6,7,316,2,1,0,0,0,0,0,0,0,0,0
2002,H10,6,7,316,3,5,0,0,0,0,0,0,0,0,0
2002,H10,2,8,371,2,8,1,1,0,0,0,0,0,0,0
2002,H10,2,7,316,0,1,0,0,0,0,0,0,0,0,0
2002,H10,2,3,012,0,0,0,1,0,1,0,0,0,0,0
2002,H10,2,13,315,0,6,3,1,3,2,1,0,0,0,0
2002,H10,2,8,371,3,1,0,0,0,0,0,0,0,0,0
2002,H10,2,6,802,2,1,0,0,0,0,0,0,0,0,0
2002,H10,2,5,833,0,0,0,0,1,0,0,0,0,0,0
2002,H10,2,1,129,1,0,0,0,1,0,0,0,0,0,0
2002,H10,2,7,316,2,1,0,0,0,0,0,0,0,0,0
2002,H09,2,8,371,1,6,4,1,0,0,1,0,0,0,0
2002,H09,2,9,375,2,1,0,0,1,0,0,0,0,0,0
2002,H09,2,9,375,3,1,0,0,0,0,0,0,0,0,0
2002,H09,2,3,012,0,1,0,0,0,1,0,0,0,0,0
2002,H09,2,13,315,0,2,2,0,0,1,0,0,0,0,0
2002,H09,2,8,371,3,1,0,0,0,0,0,0,0,0,0
2002,H09,2,7,316,3,1,0,0,0,0,0,0,0,0,0
2002,H09,2,7,316,2,3,0,0,0,0,0,0,0,0,0
2002,H09,5,7,316,0,1,0,2,1,0,0,0,0,0,0
2002,H09,5,8,371,3,2,0,0,0,0,0,0,0,0,0
2002,H09,5,8,371,2,3,0,1,0,0,0,0,0,0,0
2002,H09,5,9,375,1,0,0,0,0,1,0,0,0,0,0
2002,H09,5,9,375,3,2,0,0,0,0,0,0,0,0,0
2002,H09,3,8,371,0,1,1,1,0,0,0,0,0,0,0
2002,H09,3,8,371,2,2,0,0,0,0,0,0,0,0,0
2002,H09,3,8,371,3,2,0,0,0,0,0,0,0,0,0
2002,H09,3,7,316,0,0,1,0,2,1,0,0,0,0,0
2002,H09,3,13,315,0,2,0,1,1,0,0,0,0,0,0
2002,T03,1,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,T03,1,4,261,0,0,1,0,0,1,0,0,0,0,0
2002,T01,1,3,012,0,1,0,1,0,0,0,0,0,0,0
2002,T01,1,6,802,0,0,0,0,2,0,0,0,0,0,0
2002,T01,1,2,097,0,0,0,0,1,0,0,0,0,0,0
2002,T01,1,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,T01,1,1,129,0,0,0,0,1,0,0,0,0,0,0
2002,T06,1,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,T06,1,7,316,0,0,0,0,1,0,0,0,0,0,0
2002,T06,1,3,012,0,1,0,3,0,0,0,0,0,1,0
2002,T06,1,5,833,0,0,0,0,0,0,0,0,0,0,1
2002,T07,2,7,316,0,0,0,0,1,0,0,0,0,0,0
2002,T04,1,3,012,0,6,0,0,0,0,0,0,0,0,0
2002,T04,1,7,316,3,1,0,0,0,0,0,0,0,0,0
2002,T04,1,7,316,0,0,0,0,1,0,0,0,0,0,0
2002,T04,1,7,316,2,1,0,0,0,0,0,0,0,0,0
2002,T04,1,4,261,0,1,0,1,0,0,1,0,0,0,0
2002,L07,2,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,L03,6,1,129,0,0,0,1,1,1,0,0,0,0,0
2002,L03,6,4,261,0,0,0,0,0,0,0,1,0,0,0
2002,L03,6,2,097,0,2,0,0,0,0,1,0,0,0,0
2002,L03,12,1,129,0,0,0,0,0,0,0,0,1,1,0
2002,L03,12,4,261,0,0,0,0,0,0,1,0,1,0,0
2002,L03,12,2,097,0,0,0,0,0,0,0,1,0,0,0
2002,T05,2,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H47,2,4,261,0,6,0,0,0,0,0,0,0,0,0
2002,H47,2,6,802,1,1,0,0,1,0,0,0,0,0,0
2002,H47,2,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H47,2,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,H47,2,8,371,3,1,0,0,0,0,0,0,0,0,0
2002,H48,2,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,H48,2,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,T14,2,1,129,0,4,0,1,0,0,0,0,0,0,0
2002,T14,2,3,012,0,1,0,0,1,0,0,0,0,0,0
2002,T13,1,1,129,0,14,2,2,1,1,0,0,0,0,0
2002,T13,1,3,012,0,7,0,0,0,0,0,0,0,0,0
2002,T13,1,4,261,0,3,0,0,1,0,0,0,0,0,0
2002,T13,1,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,T02,2,1,129,0,1,0,2,0,1,0,0,0,0,0
2002,T02,2,25,585,0,0,0,0,1,1,0,0,0,0,0
2002,T02,2,7,316,0,0,1,0,1,0,0,0,0,0,0
2002,C46,2,7,316,0,0,0,0,0,0,0,0,0,1,0
2002,C46,1,0,000,0,0,0,0,0,0,0,0,0,0,0
2002,C44,1,3,012,0,0,0,1,0,0,0,0,0,0,0
2002,C44,1,25,585,0,1,0,0,0,0,0,0,0,0,0
2002,C44,2,25,585,0,3,0,0,0,0,0,0,0,0,0
2002,C44,2,3,012,0,4,0,0,0,0,0,0,0,0,0
2002,C44,2,7,316,0,0,0,0,0,0,0,0,1,0,1
2002,C45,2,3,012,0,1,0,1,0,0,0,0,0,0,1
2002,H46,2,1,129,1,1,0,0,0,0,0,1,1,0,0
2002,H46,2,1,129,0,7,0,3,1,0,0,0,0,0,0
2002,H46,2,5,833,1,1,0,0,0,0,0,0,0,0,0
2002,H45,2,25,585,2,2,0,0,0,0,0,0,0,0,0
2002,H45,2,3,012,0,12,0,0,2,0,0,0,0,0,0
2002,H45,2,25,585,0,4,0,0,1,0,0,0,0,0,0
2002,C42,2,6,802,2,2,0,0,0,0,0,0,0,0,0
2002,C42,2,3,012,0,5,0,0,2,1,1,0,0,0,0
2002,C42,2,6,802,1,1,0,0,1,0,0,0,0,0,0
2002,C42,2,1,129,0,4,0,0,0,0,0,0,0,0,0
2002,C42,2,5,833,0,0,0,0,0,0,0,0,0,1,0
2002,C42,2,7,316,0,1,0,0,0,0,0,0,0,0,0
2002,H43,1,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,H43,1,7,316,2,1,0,0,0,0,0,0,0,0,0
2002,H34,2,2,097,0,4,0,0,0,0,0,0,0,0,0
2002,H34,2,4,261,0,0,0,0,1,0,1,0,0,0,0
2002,H34,2,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,C48,1,7,316,0,0,0,0,0,0,0,0,0,0,1
2002,C48,1,25,585,0,1,0,0,0,0,0,0,0,0,0
2002,C48,2,7,316,0,0,0,0,0,0,0,1,0,0,0
2002,C48,2,2,097,0,0,0,0,0,0,0,0,0,1,0
2002,C47,2,4,261,0,1,0,1,0,0,0,0,0,0,0
2002,C47,2,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,C47,2,3,012,0,0,0,0,0,0,1,0,0,0,0
2002,H52,2,8,371,3,7,0,0,0,0,0,0,0,0,0
2002,H53,1,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,H53,1,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,H53,1,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H51,1,4,261,0,6,0,1,0,0,1,0,0,0,0
2002,H51,1,1,129,0,2,0,0,0,0,0,0,0,0,0
2002,H51,1,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,H51,1,8,371,3,30,0,0,0,0,0,0,0,0,0
2002,H51,1,8,371,2,8,0,0,0,0,0,0,0,0,0
2002,H51,1,8,371,3,11,0,0,0,0,0,0,0,0,0
2002,H51,1,8,371,1,1,0,1,0,0,0,0,0,0,0
2002,H51,1,6,802,2,1,0,0,0,0,0,0,0,0,0
2002,H50,1,4,261,0,5,0,1,0,0,0,0,0,0,0
2002,H50,1,2,097,0,5,0,0,0,0,0,0,0,0,0
2002,H50,1,8,371,1,3,0,0,0,0,0,0,0,0,0
2002,H50,1,8,371,2,14,0,0,0,0,0,0,0,0,0
2002,H50,1,8,371,3,7,0,0,0,0,0,0,0,0,0
2002,H50,1,3,012,0,3,0,0,0,0,0,0,0,0,0
2002,H50,1,1,129,0,5,0,0,0,0,0,0,0,0,0
2002,H50,1,9,375,2,2,0,1,0,0,0,0,0,0,0
2002,H50,1,10,379,2,1,0,0,0,0,0,0,0,0,0
2002,C52,1,1,129,0,8,0,0,0,0,0,0,0,0,0
2002,C52,1,6,802,0,1,0,0,0,0,0,0,0,1,0
2002,C52,1,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,C52,1,7,316,0,0,0,0,0,0,0,0,0,1,0
